Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
12/9/2019,307.35001,302.5,24,0,5766006.0,19.320999999999998,7.023,-9.19,,,,,0.008697078808760056,19.320999999999998,7.023
12/6/2019,304.70001,307.35001,24,10,4459684.0,19.631,7.136,2.19,,,,,-0.007894650895753051,19.631,7.136
12/5/2019,305.26999,302.85999,24,10,4618867.0,19.344,7.032,0.26,,,,,-0.013325487576613256,19.344,7.032
12/4/2019,308.42999,304.32001,24,10,3513551.0,19.437,7.066,1.75,,,,,0.013036860565151206,19.437,7.066
12/3/2019,302.22,306.16,24,10,5272447.0,19.555,7.108,11.13,,,,,-0.0139954192564835,19.555,7.108
12/2/2019,314.39001,309.98999,24,10,6223135.0,19.799,7.197,20.37,,,,,-0.0035467730698585972,19.799,7.197
11/29/2019,315.78,314.66,23,31,2411749.0,20.098,7.306,31.55,,,,,0.006370847207047661,20.098,7.306
11/27/2019,313.92999,315.92999,23,31,4100975.0,20.179000000000002,7.335,21.75,,,,,-0.007968285714285785,20.179000000000002,7.335
11/26/2019,315.0,312.48999,23,31,5328348.0,19.959,7.255,20.92,,,,,0.02175954479032289,19.959,7.255
11/25/2019,308.82999,315.54999,23,31,7878943.0,20.154,7.3260000000000005,25.98,,,,,0.004464574426898257,20.154,7.3260000000000005
11/22/2019,309.10001,310.48001,23,15,5970056.0,19.831,7.209,21.89,,,,,0.01859477124183006,19.831,7.209
11/21/2019,306.0,311.69,23,15,7488373.0,19.908,7.237,23.66,,,,,0.013786883698651756,19.908,7.237
11/20/2019,301.01001,305.16,23,15,5115546.0,19.491,7.085,12.3,,,,,-0.004638005176211221,19.491,7.085
11/19/2019,304.01001,302.60001,23,15,5919710.0,19.327,7.026,15.79,,,,,0.022195979729729812,19.327,7.026
11/18/2019,296.0,302.57001,23,15,8621566.0,19.325,7.025,15.16,,,,,0.015279259437695716,19.325,7.025
11/15/2019,290.59,295.03,23,10,6337779.0,18.844,6.85,3.58,,,,,0.022488967343336292,18.844,6.85
11/14/2019,283.25,289.62,23,10,6539771.0,18.498,6.724,8.41,,,,,-0.02721372367109917,18.498,6.724
11/13/2019,291.03,283.10999,23,10,9233066.0,18.083,6.5729999999999995,1.25,,,,,-0.011208180576724219,18.083,6.5729999999999995
11/12/2019,295.32001,292.01001,23,10,5774833.0,18.651,6.78,15.19,,,,,0.017360596209710713,18.651,6.78
11/11/2019,289.16,294.17999,23,10,3945885.0,18.79,6.83,22.68,,,,,0.00983617878861997,18.79,6.83
11/8/2019,288.73001,291.57001,23,0,4509588.0,18.623,6.77,20.3,,,,,-0.003887168768931227,18.623,6.77
11/7/2019,290.70001,289.57001,23,0,5928471.0,18.495,6.723,22.88,,,,,0.0013879732121169273,18.495,6.723
11/6/2019,288.19,288.59,23,0,3438257.0,18.433,6.7,10.54,,,,,-0.006758819502700783,18.433,6.7
11/5/2019,289.98999,288.03,23,0,4062370.0,18.397000000000002,6.687,12.73,,,,,0.016874965277777716,18.397000000000002,6.687
11/4/2019,288.0,292.85999,23,0,5566213.0,18.705,6.7989999999999995,-0.49,,,,,-0.006546622565063361,18.705,6.7989999999999995
11/1/2019,288.70001,286.81,23,10,5594293.0,18.319000000000003,6.659,0.53,,,,,-0.012336769759450085,18.319000000000003,6.659
10/31/2019,291.0,287.41,22,10,5090021.0,18.357,6.672999999999999,3.16,,,,,0.025005310543715433,18.357,6.672999999999999
10/30/2019,284.34,291.45001,22,10,9345562.0,18.615,6.767,5.92,,,,,-0.0023415404264377185,18.615,6.767
10/29/2019,281.87,281.20999,22,10,4356181.0,17.961,6.529,-1.72,,,,,0.013702571972759297,17.961,6.529
10/28/2019,278.04999,281.85999,22,10,6248433.0,18.003,6.544,1.38,,,,,0.022683686370758512,18.003,6.544
10/25/2019,270.67999,276.82001,22,30,4747829.0,17.680999999999997,6.4270000000000005,9.29,,,,,-0.0011405025569331602,17.680999999999997,6.4270000000000005
10/24/2019,271.81,271.5,22,30,4911033.0,17.340999999999998,6.303999999999999,0.78,,,,,0.011974893680519304,17.340999999999998,6.303999999999999
10/23/2019,268.06,271.26999,22,30,7154430.0,17.326,6.297999999999999,-3.19,,,,,-0.016484732261395584,17.326,6.297999999999999
10/22/2019,271.16,266.69,22,30,11865593.0,17.034000000000002,6.192,-6.1,,,,,0.018908643815872782,17.034000000000002,6.192
10/21/2019,272.89001,278.04999,22,30,12633959.0,17.759,6.456,9.9,,,,,-0.04858999338505646,17.759,6.456
10/18/2019,289.35999,275.29999,22,51,23449638.0,17.584,6.392,7.27,,,,,-0.03658570188136556,17.584,6.392
10/17/2019,304.48999,293.35001,22,51,38462344.0,18.737000000000002,6.811,23.77,,,,,0.011161345012715344,18.737000000000002,6.811
10/16/2019,283.12,286.28,22,51,18413336.0,18.285,6.647,18.66,,,,,0.0015150094596923422,18.285,6.647
10/15/2019,283.82001,284.25,22,51,7728161.0,18.155,6.6,21.17,,,,,0.005635227191040994,18.155,6.6
10/14/2019,283.92999,285.53,22,51,5543120.0,18.237000000000002,6.629,22.22,,,,,-0.006566011466503228,18.237000000000002,6.629
10/11/2019,284.79999,282.92999,22,10,8817301.0,18.070999999999998,6.569,18.18,,,,,0.0545550626010451,18.070999999999998,6.569
10/10/2019,265.97,280.48001,22,10,10961191.0,17.915,6.5120000000000005,25.89,,,,,-0.009221502452466702,17.915,6.5120000000000005
10/9/2019,270.01999,267.53,22,10,6843488.0,17.087,6.211,1.61,,,,,-0.00846060872431581,17.087,6.211
10/8/2019,273.03,270.72,22,10,6302269.0,17.291,6.285,-0.03,,,,,0.009081216555065235,17.291,6.285
10/7/2019,271.98999,274.45999,22,10,6796811.0,17.53,6.372000000000001,-12.14,,,,,0.01711409332162208,17.53,6.372000000000001
